unit_name,month,Worked Mandays--Present Head Count--Admin,Worked Mandays--Present Head Count--Audit & Refilling,Worked Mandays--Present Head Count--CHECKING,Worked Mandays--Present Head Count--Checking,Worked Mandays--Present Head Count--Data Analyst,Worked Mandays--Present Head Count--Data analyst,Worked Mandays--Present Head Count--Delivery,Worked Mandays--Present Head Count--Dispatch,Worked Mandays--Present Head Count--Expiry,Worked Mandays--Present Head Count--Finance & Accounts,Worked Mandays--Present Head Count--HR,Worked Mandays--Present Head Count--IT,Worked Mandays--Present Head Count--IT ,Worked Mandays--Present Head Count--Inward,Worked Mandays--Present Head Count--Overall Non - Ops,Worked Mandays--Present Head Count--Overall Operation,Worked Mandays--Present Head Count--PURCHASE,Worked Mandays--Present Head Count--Purchase,Worked Mandays--Present Head Count--SALES,Worked Mandays--Present Head Count--Sales,Worked Mandays--Present Head Count--Sales Return,Worked Mandays--Present Head Count--Store,Worked Mandays--Present Head Count--store
Lucknow,2022-10-01,14.258064516129032,99.80645161290323,,461.7096774193548,26.838709677419352,,312.83870967741933,83.45161290322581,70.45161290322581,221.41935483870967,,,,149.29032258064518,,28.516129032258064,,7.548387096774194,,764.0645161290322,23.483870967741936,629.0322580645161,
Lucknow,2022-11-01,26.0,106.6,,448.0666666666667,26.0,,78.86666666666666,84.06666666666666,74.53333333333332,222.73333333333338,,,,165.53333333333336,,29.466666666666665,,,,832.8666666666666,24.266666666666666,656.0666666666666,
Ludhiana,2022-04-01,,,,25.566666666666666,,,,,,24.266666666666666,,,,,,,,,,380.46666666666664,,89.26666666666668,
Ludhiana,2022-05-01,,,,24.32258064516129,,,,,,26.0,,,,,,,,,,391.06236559139785,,80.51612903225806,
Ludhiana,2022-06-01,,,,22.966666666666665,,,,,,26.0,,,,,,,,,,345.79999999999995,,81.03333333333333,
Ludhiana,2022-07-01,,,,,,,,,,24.32258064516129,,,,,,,,,,396.7096774193548,,,
Ludhiana,2022-08-01,,,,,,,,,,28.741935483870968,,,,,,,,,,448.11290322580635,,,
Ludhiana,2022-09-01,,,,,,,,,,25.133333333333333,,,,,,,,,,518.2666666666667,,,
Ludhiana,2022-10-01,,,,,,,,,,26.838709677419352,,,,,,,,,,372.3870967741936,,,
Ludhiana,2022-11-01,,,,,,,,,,26.0,,,,,,,,,,357.5,,,
Muzaffarpur,2022-04-01,,,,,,,,,,,,,,,,26.0,,,,155.13333333333333,,,
Muzaffarpur,2022-05-01,,,,,,,,,,,,,,,,25.161290322580648,,,,166.90322580645162,,,
Muzaffarpur,2022-06-01,,,,,,,,,,,,,,,,26.0,,,,127.4,,,
Muzaffarpur,2022-07-01,,,,,,,,,,,,,,,,,,,,218.90322580645162,,,
Nagpur,2022-04-01,26.0,,,130.86666666666667,,,,26.0,25.133333333333333,51.13333333333334,,,,109.2,,,,26.0,,539.0666666666667,,180.26666666666668,
Nagpur,2022-05-01,24.32258064516129,,,127.48387096774194,,,,26.0,26.0,52.0,,,,103.16129032258064,,,,26.0,,436.96774193548384,,227.29032258064518,
Nagpur,2022-06-01,26.0,,,123.5,,,,26.0,24.266666666666666,52.0,,,,97.5,,,,26.0,,411.6666666666667,,198.9,
Nagpur,2022-07-01,26.0,,,121.1935483870968,,,,26.0,25.161290322580648,48.645161290322584,,,,81.77419354838709,,,,26.0,,384.9677419354839,,166.90322580645162,
Nagpur,2022-08-01,27.0,,,141.53225806451613,,,,27.870967741935484,4.790322580645162,56.61290322580645,,,,83.61290322580645,,,,27.870967741935484,,404.1290322580645,,196.83870967741936,
Nagpur,2022-09-01,26.0,,,122.2,,,,26.86666666666667,26.0,53.73333333333333,,,,78.0,,,,,,447.2,,159.9,
Nagpur,2022-10-01,22.64516129032258,,,153.48387096774195,,,,26.0,26.0,52.0,,,,77.16129032258064,,,,,,413.4838709677419,,175.29032258064518,
Nagpur,2022-11-01,21.666666666666668,,,156.86666666666667,,,,26.0,26.0,52.0,,,,78.0,,,,,,312.0,,176.8,
Nashik,2022-04-01,,44.2,,42.46666666666667,,,,22.533333333333335,,,,,,31.2,,,,20.8,,149.06666666666666,,93.60000000000001,
Nashik,2022-05-01,25.161290322580648,49.483870967741936,,52.0,,,,24.32258064516129,,,,,,50.322580645161295,,,,25.161290322580648,,212.19354838709674,,93.09677419354838,
Nashik,2022-06-01,26.0,50.266666666666666,,48.53333333333333,,,,25.566666666666666,,,,,,51.13333333333334,,,,24.266666666666666,,312.4333333333333,,101.83333333333333,
Nashik,2022-07-01,24.32258064516129,48.645161290322584,,52.0,,,,26.0,,,,,,48.225806451612904,,,,25.161290322580648,,327.5161290322581,,99.80645161290323,
Nashik,2022-08-01,27.0,53.12903225806452,,54.0,,,,27.0,,,,,,48.774193548387096,,,,25.258064516129032,,301.35483870967744,,104.51612903225806,
Nashik,2022-09-01,26.0,26.0,,74.96666666666667,,,,26.0,,,,,,52.0,,,,25.133333333333333,,282.53333333333336,26.0,103.13333333333334,
Nashik,2022-10-01,26.0,26.0,,76.74193548387098,,,,26.0,,27.677419354838708,,,,48.225806451612904,,,,26.0,,293.1290322580645,20.129032258064516,99.80645161290323,
Nashik,2022-11-01,26.0,26.0,,78.0,,,,26.0,,26.0,,,,49.4,,,,26.0,,275.59999999999997,26.0,103.13333333333334,
Patiala,2022-07-01,,,,,,,,,,21.806451612903224,,,,,,,,,,122.03225806451613,,,
Patiala,2022-08-01,,,,,,,,,,25.258064516129032,,,,,,,,,,145.01612903225808,,,
Patiala,2022-09-01,,,,,,,,,,26.0,,,,,,,,,,237.03333333333336,,,
Patiala,2022-10-01,,,,,,,,,,24.32258064516129,,,,,,,,,,224.3548387096774,,,
Patiala,2022-11-01,,,,,,,,,,24.7,,,,,,,,,,235.3,,,
Patna,2022-04-01,,0.0,,26.0,,26.0,,26.0,,68.46666666666667,,,,78.0,,,,26.0,,338.0,,214.0666666666667,
Patna,2022-05-01,,,,24.32258064516129,,26.0,,23.483870967741936,,50.322580645161295,,,,77.16129032258064,,,,23.483870967741936,,333.80645161290323,,224.77419354838707,
Patna,2022-06-01,13.0,,,24.266666666666666,,0.0,,26.0,26.0,52.0,,,,78.0,,,,26.86666666666667,,391.73333333333335,,230.53333333333336,
Patna,2022-07-01,26.0,,,25.161290322580648,,,,26.0,,52.0,,,,76.3225806451613,,26.0,,26.0,,362.3225806451613,,269.2258064516129,
Patna,2022-08-01,27.0,,,27.0,,,,27.0,,54.0,,,,77.51612903225806,,27.0,,27.0,,399.7741935483871,,272.61290322580646,
Patna,2022-09-01,26.0,,,23.400000000000002,,,,26.0,,52.0,,,,52.0,,26.0,,25.133333333333333,,347.53333333333336,,220.13333333333333,
Patna,2022-10-01,26.0,,,25.161290322580648,,,,24.32258064516129,,48.64516129032258,,,,51.16129032258065,,26.0,,26.0,,306.96774193548384,,227.29032258064518,
Patna,2022-11-01,26.0,,,26.0,,,,26.0,,52.0,,,,52.0,,26.0,,25.133333333333333,,295.53333333333336,,217.53333333333336,
Pondy,2022-04-01,,,,210.6,,,,38.56666666666667,24.266666666666666,105.73333333333332,,,,78.43333333333334,,564.6333333333334,,53.73333333333333,,511.33333333333337,,218.83333333333337,
Pondy,2022-05-01,,,,212.61290322580646,,,,74.64516129032259,26.0,100.64516129032259,,,,78.83870967741936,,395.4516129032258,,53.25806451612903,,574.9354838709678,,234.41935483870967,
Pondy,2022-06-01,27.3,,,200.63333333333333,,26.86666666666667,31.2,71.93333333333334,55.46666666666667,104.86666666666666,,,,186.76666666666668,,27.733333333333334,,52.0,,533.0,,500.5,
Pondy,2022-07-01,83.45161290322581,,,195.0,,28.516129032258064,52.0,62.06451612903225,52.83870967741935,80.93548387096774,,,,165.6451612903226,,,,52.0,,564.4516129032259,,712.9032258064516,
Pondy,2022-08-01,53.12903225806452,,,209.46774193548387,,28.741935483870968,27.0,133.25806451612902,26.129032258064516,109.74193548387096,,,,199.88709677419354,,26.129032258064512,,27.0,,644.9516129032259,,665.8548387096774,
Pondy,2022-09-01,57.2,,,240.5,,,77.13333333333334,81.46666666666667,51.13333333333334,108.33333333333334,,,,56.33333333333334,,28.6,,107.03333333333335,,528.6666666666666,,824.6333333333334,
Pondy,2022-10-01,58.70967741935483,,,240.29032258064518,28.516129032258064,,78.0,55.354838709677416,52.0,109.03225806451613,,,,136.70967741935482,,,,26.0,,548.516129032258,,811.4516129032257,
Pondy,2022-11-01,56.38148148148148,,,230.1962962962963,27.63703703703704,,76.26666666666668,27.974074074074075,38.56666666666667,107.17777777777779,,,,184.11851851851853,,,,19.066666666666666,,572.1925925925925,,863.0074074074075,
Prayagraj,2022-04-01,26.0,,,52.0,,,,26.0,,,,,,41.6,,26.0,,43.33333333333333,,312.4333333333333,22.533333333333335,105.73333333333332,
Prayagraj,2022-05-01,0.0,,,49.483870967741936,,,,24.32258064516129,,,,,,49.483870967741936,,26.0,,52.0,,349.741935483871,22.225806451612904,99.80645161290323,
Prayagraj,2022-06-01,,,,51.13333333333334,,,,26.0,,,,,,52.0,,26.0,,51.13333333333334,,374.40000000000003,24.266666666666666,97.06666666666666,
Prayagraj,2022-07-01,,,,25.161290322580648,,,,26.0,,,,,,25.161290322580648,,26.838709677419352,,52.83870967741935,,391.67741935483866,25.161290322580648,114.06451612903226,
Prayagraj,2022-08-01,,,,30.483870967741932,,,,28.741935483870968,,,,,,30.483870967741932,,30.483870967741932,30.483870967741932,27.870967741935484,,419.8064516129032,27.870967741935484,141.96774193548387,
Prayagraj,2022-09-01,,22.533333333333335,,51.13333333333334,,,,26.0,,,,,,53.73333333333333,,27.733333333333334,,26.0,,370.06666666666666,26.86666666666667,104.0,
Prayagraj,2022-10-01,,26.838709677419352,,53.677419354838705,,,,26.838709677419352,,,,,,54.516129032258064,,27.677419354838708,27.677419354838708,,,360.64516129032256,26.838709677419352,109.03225806451613,
Prayagraj,2022-11-01,,26.86666666666667,,52.0,,,,26.86666666666667,,,,,,52.86666666666666,,27.733333333333334,,27.733333333333334,,350.56666666666666,27.733333333333334,109.2,
Pune,2022-04-01,,,,127.39999999999999,,,,,,11.266666666666667,,,,,,,,,,263.03333333333336,,49.4,
Pune,2022-05-01,,,,98.12903225806453,,,,,,26.0,,,,,,,,,,201.29032258064518,,27.677419354838708,
Pune,2022-06-01,,,,98.8,,,,,,26.0,,,,,,,,,,256.09999999999997,,58.93333333333333,
Pune,2022-07-01,,,,,,,,,,26.0,,,,,,,,,,395.8709677419355,,,
Pune,2022-08-01,,,,,,,,33.96774193548387,,27.870967741935484,,,,,,,,,,354.48387096774195,,,
Pune,2022-09-01,,,,,,,,24.266666666666666,,26.0,,,,,,,,,,338.8666666666667,,,
Pune,2022-10-01,,,,,,,,26.0,,26.0,,,,,,26.0,,,,331.2903225806452,,,
Pune,2022-11-01,,,,,,,,26.0,,26.0,,,,,,26.0,,,,315.0333333333333,,,
Puri,2022-04-01,26.0,,,,,,,,,26.0,,,,,,,,,,204.53333333333336,,,
Puri,2022-05-01,26.0,,,,,,,,,26.0,,,,,,,,,,208.0,,,
Puri,2022-06-01,26.0,,,,,,,,,26.0,,,,,,,,,,202.79999999999998,,,
Puri,2022-07-01,26.0,,,,,,,,,26.0,,,,,,,,,,208.0,,,
Puri,2022-08-01,27.0,,,,,,,,,27.0,,,,,,,,,,216.0,,,
Puri,2022-09-01,26.0,,,,,,,,,26.0,,,,,,,,,,208.0,,,
Puri,2022-10-01,26.0,,,,,,,,,26.0,,,,,,,,,,208.0,,,
Puri,2022-11-01,26.0,,,,,,,,,29.466666666666665,,,,,,,,,,211.46666666666664,,,
Raipur,2022-04-01,,53.73333333333334,,108.33333333333334,,,,29.466666666666665,,,,,,80.60000000000001,,,,,,284.26666666666665,26.86666666666667,129.13333333333333,
Raipur,2022-05-01,,53.67872214860757,,67.93488803778956,,,,18.451612903225808,,,26.0,,,69.61300749753859,,,,,,239.8709677419355,26.000885571150818,166.90188948411208,
Raipur,2022-06-01,,52.0,,52.0,,,,26.0,,,,,,75.4,26.0,,,,,273.8666666666667,26.0,162.06666666666666,
Raipur,2022-07-01,,51.16129032258065,,49.483870967741936,,,,26.0,,,26.0,,,25.161290322580648,,,,,,313.6774193548387,26.0,280.1290322580645,
Raipur,2022-08-01,,54.87096774193548,,56.61290322580645,,,,26.129032258064512,,,,,,28.741935483870968,28.741935483870968,108.87096774193549,,,,376.25806451612897,28.741935483870968,169.83870967741936,
Raipur,2022-09-01,26.0,52.0,,52.86666666666666,,,,19.066666666666666,,,26.86666666666667,,,26.0,,73.66666666666667,,,,309.40000000000003,26.86666666666667,154.26666666666668,
Raipur,2022-10-01,,52.0,,47.806451612903224,,,,,,,26.838709677419352,,,26.0,,52.0,,,,299.41935483870964,26.838709677419352,166.06451612903226,
Raipur,2022-11-01,,52.0,,39.0,,,,,,,26.86666666666667,,,24.266666666666666,,52.0,,,,230.53333333333336,26.86666666666667,194.56666666666666,
Rajkot,2022-04-01,26.0,,,49.4,,,,52.0,,,,,,50.699999999999996,,,,,,328.90000000000003,26.0,96.2,
Rajkot,2022-05-01,26.0,,,52.0,,,,51.16129032258065,,,,,,49.483870967741936,,,,,,207.5806451612903,26.0,94.35483870967741,
Rajkot,2022-06-01,26.0,,,52.0,,,,52.0,,,,,,51.13333333333334,,,,,,217.1,26.0,97.5,
Rajkot,2022-07-01,26.0,,,49.483870967741936,,,,45.70967741935484,,,,,,51.16129032258065,,,,,,220.1612903225806,26.0,102.3225806451613,
Rajkot,2022-08-01,24.387096774193548,,,20.903225806451612,,,,48.33870967741935,,,,,,47.03225806451613,,,,,,165.48387096774192,27.0,87.09677419354838,
Rajkot,2022-09-01,26.0,,,48.96666666666667,,,,51.13333333333334,,,,,,25.133333333333333,,,,,,169.0,25.133333333333333,48.53333333333333,
Rajkot,2022-10-01,26.0,,,50.322580645161295,,,,46.96774193548387,,,,,,26.0,,,,,,128.32258064516128,26.0,55.7741935483871,
Rajkot,2022-11-01,26.0,,,43.76666666666666,,,,19.933333333333334,,,,,,26.0,,,,,,96.63333333333334,26.0,51.13333333333334,
Ranchi,2022-04-01,,,,,,,,,,,,,,,,,,,,51.13333333333334,,,
Ranchi,2022-05-01,,,,,,,,,,,,,,,,,,,,52.0,,,
Ranchi,2022-06-01,,,,,,,,,,,,,,,,,,,,52.0,,,
Ranchi,2022-07-01,,,,,,,,,,,,,,,,7.548387096774194,,,,123.29032258064517,,,
Ranchi,2022-08-01,,,,,,,,,,19.161290322580648,,,,,,27.870967741935484,,,,175.93548387096774,,,
Ranchi,2022-09-01,,,,,,,,,,26.0,,,,,,26.0,,,,173.33333333333334,,,
Ranchi,2022-10-01,,,,,,,,,,26.838709677419352,,,,,,26.838709677419352,,,,182.0,,,
Ranchi,2022-11-01,,,,,,,,,,13.0,,,,,,13.0,,,,117.0,,,
Sangli,2022-04-01,,,,19.066666666666666,,,,26.0,,11.266666666666667,,,,,,,,,,191.53333333333333,,56.33333333333334,
Sangli,2022-05-01,,,,,,,,26.0,,20.548387096774192,,,,,,,,,,222.25806451612905,,63.74193548387097,
Sangli,2022-06-01,,,,,,,,26.0,,25.566666666666666,,,,,,,,,,238.76666666666668,,91.43333333333334,
Sangli,2022-07-01,,,,,,,,26.0,,9.225806451612904,,,,,,,,,,231.48387096774192,,112.38709677419354,
Sangli,2022-08-01,27.0,,,,,,,27.870967741935484,,,,,,,,,,,,258.241935483871,,197.2741935483871,
Sangli,2022-09-01,26.0,,,6.933333333333334,,,,26.0,,,,,,,,,,,,282.53333333333336,,244.4,
Sangli,2022-10-01,8.387096774193548,,,,,,,26.0,,,,,,,,,,,,277.61290322580646,,213.8709677419355,
Sangli,2022-11-01,27.733333333333334,,,,,,,52.0,,,,,,,,,,,,636.1333333333334,,474.0666666666667,
Simba,2022-04-01,22.533333333333335,111.8,,1998.1000000000001,,26.0,,,349.26666666666665,325.0,,,,744.0333333333333,,77.13333333333334,,54.6,,487.9333333333333,266.93333333333334,2891.2000000000003,
Simba,2022-05-01,19.291110965113987,104.41788460465922,,1842.646527187011,,26.0,,,363.16125024858746,313.25782363614945,,,,746.8748237620956,,84.70922756836798,,56.19333229240809,,428.5786877935433,228.96804184107157,2606.697591184724,
Simba,2022-06-01,6.066666666666666,104.86666666666666,,1935.2666666666669,,26.0,,,368.76666666666665,339.73333333333335,,,,893.1,,153.39999999999998,,84.06666666666666,,522.5999999999999,247.0,3684.2000000000003,
Simba,2022-07-01,,111.1290322580645,,2238.516129032258,,26.0,,,366.93548387096774,369.8709677419355,,,,1086.1290322580644,,53.25806451612903,,75.48387096774194,,422.2903225806452,208.41935483870967,4240.935483870968,
Simba,2022-08-01,,109.74193548387096,,2145.6290322580644,,28.741935483870968,,,446.3709677419355,374.9516129032258,,,,1075.6451612903224,,57.483870967741936,,58.79032258064516,,403.258064516129,258.6774193548387,3483.0,
Simba,2022-09-01,13.866666666666667,80.60000000000001,,1808.7333333333336,,26.86666666666667,,,422.0666666666667,379.6,,,,988.0,,56.76666666666667,,27.733333333333334,,383.9333333333333,221.86666666666667,3409.4666666666662,
Simba,2022-10-01,13.419354838709676,74.2258064516129,,1934.9032258064517,26.838709677419352,,,,427.741935483871,384.96774193548384,,,,1209.8387096774193,,61.645161290322584,,28.516129032258064,,376.58064516129036,240.29032258064518,4100.032258064516,
Simba,2022-11-01,0.0,70.63333333333334,,1742.4333333333334,,37.26666666666667,,,344.0666666666667,383.9333333333333,,,,1202.0666666666666,,58.5,,27.733333333333334,,385.66666666666663,223.6,4079.833333333334,
Surat,2022-04-01,26.0,,,52.0,,,,26.0,,52.0,,,,54.16666666666666,,26.0,,,,261.73333333333335,,62.4,
Surat,2022-05-01,26.0,,,37.74193548387097,,,,26.838709677419352,,52.0,,,,72.96774193548387,,26.838709677419352,,,,233.58064516129033,,39.41935483870968,
Surat,2022-06-01,26.0,,,26.0,,,,25.566666666666666,,47.66666666666667,,,,77.13333333333334,,26.0,,,,269.96666666666664,,27.733333333333334,
Surat,2022-07-01,26.0,,,45.29032258064516,,,,22.64516129032258,,26.0,,,,96.03225806451614,,25.161290322580648,,,,233.16129032258067,23.483870967741936,42.774193548387096,
Surat,2022-08-01,27.0,,,45.29032258064516,,,,31.35483870967742,,27.0,,,,89.70967741935485,,27.0,,,,272.61290322580646,27.870967741935484,8.709677419354838,
Surat,2022-09-01,24.266666666666666,,,52.0,,,,8.666666666666666,,26.0,,,,87.53333333333333,,25.133333333333333,,,,198.03333333333336,26.0,45.06666666666667,
Surat,2022-10-01,26.0,37.74193548387097,,47.80645161290323,,,,,,26.0,,,,50.322580645161295,,26.0,,,,205.06451612903226,26.0,106.51612903225806,
Surat,2022-11-01,26.0,70.2,,52.0,,,,,,0.0,,,,52.86666666666666,,26.0,,,,186.33333333333331,52.86666666666666,140.4,
VPIM,2022-04-01,26.0,,,459.33333333333337,,,544.2666666666667,110.93333333333334,181.13333333333333,214.0666666666667,31.2,,,306.8,,53.73333333333333,,77.13333333333334,,611.8666666666666,26.86666666666667,1343.3333333333333,
VPIM,2022-05-01,26.0,,,387.4822243491751,,,515.1140133687505,113.2262383413283,194.58031179520057,231.06451612903226,30.72727272727273,,,300.67584677240757,,96.24435435680172,,77.16129032258064,,641.7214289307499,26.419416965352447,1469.0026466420327,
VPIM,2022-06-01,52.0,,,403.86666666666673,,,495.2518518518518,111.80000000000001,147.33333333333334,213.2,26.0,,,281.6666666666667,,54.6,,75.83333333333333,,689.8666666666667,27.733333333333334,1553.9333333333334,
VPIM,2022-07-01,31.870967741935484,,,384.9636947038538,,,465.661558604331,87.68680526941233,118.47787504496944,192.06451612903226,29.641796619665705,,,240.42510882017294,,37.568147438993705,,74.64516129032259,,392.1003317342795,27.46941896024465,1499.6995425166494,
VPIM,2022-08-01,27.0,,,401.51612903225805,,,389.90322580645164,80.12903225806451,183.7741935483871,204.67741935483872,27.0,,,283.06451612903226,,38.322580645161295,,79.25806451612904,,234.7258064516129,27.0,1072.1612903225807,
VPIM,2022-09-01,26.0,,,390.8666666666667,,,332.5111111111111,105.73333333333332,149.06666666666666,201.5,26.0,,,344.93333333333334,,26.0,,57.2,,229.66666666666663,26.0,1015.7333333333332,
VPIM,2022-10-01,18.451612903225808,,,392.6559139784946,,,326.16487455197137,94.68100358422939,141.32258064516128,174.45161290322582,31.77777777777778,,,303.61290322580646,,22.64516129032258,,48.225806451612904,,248.584229390681,26.0,956.1290322580645,
VPIM,2022-11-01,26.0,,,268.0888888888889,,,252.92222222222222,81.75555555555556,106.6,152.53333333333336,28.88888888888889,,,271.70000000000005,,,,50.266666666666666,,195.14444444444447,25.133333333333333,848.0333333333333,
Varanasi,2022-04-01,26.0,,,52.86666666666666,,,,26.86666666666667,,,,,,71.06666666666666,,26.86666666666667,,,,333.6666666666667,20.8,80.60000000000001,
Varanasi,2022-05-01,0.0,,,49.483870967741936,,,,22.64516129032258,,,,,,72.96774193548387,,26.0,,,,316.6129032258064,26.0,78.0,
Varanasi,2022-06-01,,,,52.86666666666666,,,,20.8,,,,,,78.0,,2.6,,,,339.73333333333335,26.0,79.73333333333333,
Varanasi,2022-07-01,,,,,,,,78.0,,,,,,78.0,,,,,,416.83870967741933,26.838709677419352,78.0,
Varanasi,2022-08-01,,,,,,,,87.96774193548387,,,,,,84.48387096774194,,,,,,402.38709677419354,29.61290322580645,86.2258064516129,
Varanasi,2022-09-01,,,,52.0,,,,27.733333333333334,,,,,,52.0,,,,26.0,,372.6666666666667,26.86666666666667,107.46666666666668,
Varanasi,2022-10-01,,,,48.645161290322584,,,,26.838709677419352,,,,,,53.677419354838705,,,26.0,,,375.7419354838709,26.838709677419352,106.51612903225806,
Varanasi,2022-11-01,,,,46.800000000000004,,,,27.733333333333334,,,,,,50.266666666666666,,,,0.0,,377.8666666666667,27.733333333333334,105.73333333333332,
Venk,2022-04-01,26.0,,,102.26666666666668,,,151.66666666666666,104.0,24.7,26.0,,,,128.26666666666668,,,,26.0,,799.9333333333333,52.0,452.83333333333326,
Venk,2022-05-01,26.0,,,102.3225806451613,,,147.61290322580646,102.74193548387098,6.709677419354838,26.0,,,,129.58064516129033,,,,26.0,,796.3548387096774,52.0,413.90322580645164,
Venk,2022-06-01,22.533333333333335,,,90.13333333333334,,,130.86666666666667,89.26666666666668,,22.533333333333335,,,,111.80000000000001,,,,22.533333333333335,,708.5,27.733333333333334,391.3,
Venk,2022-07-01,21.806451612903228,,,65.41935483870968,,,43.612903225806456,43.612903225806456,,21.806451612903228,,,,43.612903225806456,,,,21.806451612903228,,435.2903225806452,21.806451612903228,62.903225806451616,
Venk,2022-08-01,22.64516129032258,,,90.58064516129032,,,132.8225806451613,90.58064516129032,,22.64516129032258,,,,108.0,,,,16.548387096774192,,704.1774193548387,22.64516129032258,353.1774193548387,
Venk,2022-09-01,26.0,,,97.5,,,146.5,104.0,,26.0,,,,124.0,,,,26.0,,790.0,26.0,351.0,
Venk,2022-10-01,23.0,,,120.14516129032259,,,142.5,97.0,,36.0,,,,130.0,,,,23.0,,749.0,27.000000000000004,408.0,
Venk,2022-11-01,22.533333333333335,,,110.06666666666666,,,132.60000000000002,90.13333333333334,20.366666666666667,45.06666666666667,,,,108.33333333333334,,,,20.8,,594.5333333333333,22.533333333333335,278.2,
Vijaywada,2022-05-01,,,,,,,,,,,,,,,,,,,,187.8709677419355,,,
Vijaywada,2022-06-01,,,,,,,,,,,,,,,,,,,,184.6,,,
Vijaywada,2022-07-01,,,,,,,,,,,,,,,,,,,,156.0,,,
Vijaywada,2022-08-01,,,,,,,,,,,,,,,,,,,,112.35483870967741,,,
Vijaywada,2022-09-01,16.466666666666665,,,16.466666666666665,,,,32.06666666666667,,,,,,62.4,,,,,,153.39999999999998,15.6,41.6,
Vizag,2022-04-01,52.0,,,97.93333333333334,,,,52.0,,26.0,,,,74.53333333333333,,,,,,284.26666666666665,23.400000000000002,91.0,
Vizag,2022-05-01,52.0,,,77.16129032258064,,,,52.0,,23.483870967741936,,,,77.16129032258064,,,,,,286.0,26.0,99.80645161290323,
Vizag,2022-06-01,26.0,,,129.13333333333333,,,,52.0,,26.0,,,,26.0,,26.0,,26.0,,284.26666666666665,26.0,78.0,
Vizag,2022-07-01,50.322580645161295,,,71.29032258064517,,,,36.903225806451616,,26.0,,,,41.93548387096774,,,,26.0,,275.09677419354836,26.0,102.3225806451613,
Vizag,2022-08-01,26.129032258064516,,,104.51612903225806,,,,,,27.0,,,,,,27.0,,27.0,,276.96774193548384,27.0,200.3225806451613,
Vizag,2022-09-01,25.133333333333333,,,52.0,,,,7.8,,26.0,,,,26.0,,26.0,,,,260.0,26.0,167.26666666666668,26.0
